"","V101","evangelical"
"13262",162428522,0
"13263",162428527,0
"13264",162428567,0
"13265",162428569,0
"13266",162428586,0
"13267",162428595,0
"13268",162428600,1
"13269",162428605,0
"13270",162428627,1
"13271",162428652,0
"13272",162428666,0
"13273",162428719,0
"13274",162428743,0
"13275",162428764,0
"13276",162428772,0
"13277",162428841,0
"13278",162428848,0
"13279",162428896,0
"13280",162428916,0
"13281",162428942,0
"13282",162428962,0
"13283",162428971,1
"13284",162429067,0
"13285",162429098,0
"13286",162429127,0
"13287",162429143,0
"13288",162429147,0
"13289",162429200,1
"13290",162429253,1
"13291",162429334,0
"13292",162429355,0
"13293",162429386,0
"13294",162429427,0
"13295",162429435,1
"13296",162429442,0
"13297",162429486,0
"13298",162429489,0
"13299",162429497,0
"13300",162429520,0
"13301",162429522,0
"13302",162429638,1
"13303",162429698,0
"13304",162429889,1
"13305",162429971,0
"13306",162429974,0
"13307",162429978,0
"13308",162429991,0
"13309",162429992,0
"13310",162430001,0
"13311",162430002,1
"13312",162430009,0
"13313",162430010,0
"13314",162430013,0
"13315",162430014,0
"13316",162430019,1
"13317",162430024,0
"13318",162430027,0
"13319",162430028,0
"13320",162430154,0
"13321",162430160,0
"13322",162430161,0
"13323",162430162,1
"13324",162430164,0
"13325",162430172,0
"13326",162430175,0
"13327",162430180,0
"13328",162430182,0
"13329",162430184,1
"13330",162430186,0
"13331",162430188,1
"13332",162430189,0
"13333",162430190,1
"13334",162430192,1
"13335",162430193,0
"13336",162430205,0
"13337",162430215,0
"13338",162430226,0
"13339",162430227,0
"13340",162430231,1
"13341",162430233,0
"13342",162430240,0
"13343",162430243,0
"13344",162430245,1
"13345",162430250,1
"13346",162430256,1
"13347",162430262,0
"13348",162430265,0
"13349",162430266,0
"13350",162430272,0
"13351",162430273,0
"13352",162430275,0
"13353",162430287,0
"13354",162430288,0
"13355",162430292,0
"13356",162430293,0
"13357",162430295,0
"13358",162430300,0
"13359",162430302,0
"13360",162430305,1
"13361",162430306,0
"13362",162430310,0
"13363",162430316,0
"13364",162430319,1
"13365",162430322,0
"13366",162430323,0
"13367",162430324,0
"13368",162430328,0
"13369",162430329,0
"13370",162430331,0
"13371",162430336,1
"13372",162430338,0
"13373",162430346,0
"13374",162430348,0
"13375",162430349,0
"13376",162430352,1
"13377",162430354,1
"13378",162430362,0
"13379",162430364,0
"13380",162430366,0
"13381",162430370,0
"13382",162430372,0
"13383",162430374,0
"13384",162430377,1
"13385",162430381,0
"13386",162430390,0
"13387",162430396,0
"13388",162430397,0
"13389",162430398,0
"13390",162430399,0
"13391",162430408,0
"13392",162430410,0
"13393",162430412,0
"13394",162430416,0
"13395",162430419,0
"13396",162430420,0
"13397",162430424,0
"13398",162430425,0
"13399",162430426,1
"13400",162430429,1
"13401",162430433,0
"13402",162430435,0
"13403",162430436,0
"13404",162430438,0
"13405",162430441,0
"13406",162430442,0
"13407",162430443,0
"13408",162430444,0
"13409",162430445,0
"13410",162430447,0
"13411",162430449,1
"13412",162430453,0
"13413",162430454,0
"13414",162430461,0
"13415",162430465,1
"13416",162430472,0
"13417",162430479,0
"13418",162430487,0
"13419",162430496,0
"13420",162430497,1
"13421",162430498,0
"13422",162430499,0
"13423",162430501,0
"13424",162430503,0
"13425",162430511,0
"13426",162430515,0
"13427",162430518,0
"13428",162430519,1
"13429",162430526,0
"13430",162430527,1
"13431",162430530,0
"13432",162430532,1
"13433",162430534,0
"13434",162430536,0
"13435",162430537,0
"13436",162430540,0
"13437",162430542,0
"13438",162430543,0
"13439",162430544,0
"13440",162430545,0
"13441",162430550,0
"13442",162430551,0
"13443",162430555,0
"13444",162430560,0
"13445",162430561,0
"13446",162430563,1
"13447",162430569,0
"13448",162430570,0
"13449",162430572,1
"13450",162430574,0
"13451",162430576,0
"13452",162430577,1
"13453",162430579,0
"13454",162430582,0
"13455",162430584,0
"13456",162430585,0
"13457",162430589,0
"13458",162430590,0
"13459",162430591,1
"13460",162430594,0
"13461",162430597,0
"13462",162430599,1
"13463",162430601,1
"13464",162430608,1
"13465",162430610,1
"13466",162430618,1
"13467",162430619,0
"13468",162430628,0
"13469",162430634,1
"13470",162430636,0
"13471",162430638,0
"13472",162430641,1
"13473",162430643,0
"13474",162430645,0
"13475",162430649,0
"13476",162430650,1
"13477",162430653,0
"13478",162430667,0
"13479",162430670,1
"13480",162430679,1
"13481",162430686,0
"13482",162430692,0
"13483",162430693,0
"13484",162430695,0
"13485",162430696,0
"13486",162430701,0
"13487",162430704,0
"13488",162430705,0
"13489",162430706,0
"13490",162430713,0
"13491",162430717,0
"13492",162430719,0
"13493",162430724,0
"13494",162430725,0
"13495",162430727,1
"13496",162430728,0
"13497",162430734,1
"13498",162430735,0
"13499",162430736,0
"13500",162430738,1
"13501",162430741,1
"13502",162430744,0
"13503",162430745,0
"13504",162430747,0
"13505",162430754,1
"13506",162430758,0
"13507",162430766,1
"13508",162430767,0
"13509",162430769,0
"13510",162430775,0
"13511",162430779,0
"13512",162430780,0
"13513",162430781,0
"13514",162430783,0
"13515",162430784,0
"13516",162430788,0
"13517",162430789,0
"13518",162430790,0
"13519",162430796,0
"13520",162430798,0
"13521",162430800,0
"13522",162430802,0
"13523",162430803,1
"13524",162430812,0
"13525",162430818,0
"13526",162430822,0
"13527",162430825,1
"13528",162430829,1
"13529",162430833,0
"13530",162430835,0
"13531",162430840,0
"13532",162430841,0
"13533",162430845,0
"13534",162430846,0
"13535",162430848,0
"13536",162430849,1
"13537",162430850,0
"13538",162430851,1
"13539",162430853,0
"13540",162430855,0
"13541",162430857,1
"13542",162430858,0
"13543",162430862,0
"13544",162430864,0
"13545",162430868,0
"13546",162430869,0
"13547",162430874,0
"13548",162430877,0
"13549",162430881,0
"13550",162430884,1
"13551",162430898,0
"13552",162430902,0
"13553",162430905,0
"13554",162430906,0
"13555",162430907,0
"13556",162430913,0
"13557",162430915,1
"13558",162430917,1
"13559",162430920,0
"13560",162430923,1
"13561",162430924,0
"13562",162430926,0
"13563",162430934,0
"13564",162430937,0
"13565",162430938,0
"13566",162430944,1
"13567",162430946,0
"13568",162430948,0
"13569",162430956,0
"13570",162430957,0
"13571",162430960,0
"13572",162430961,0
"13573",162430969,0
"13574",162430980,0
"13575",162430986,0
"13576",162430988,1
"13577",162430990,0
"13578",162430991,0
"13579",162430994,0
"13580",162431007,0
"13581",162431016,0
"13582",162431017,0
"13583",162431020,0
"13584",162431021,1
"13585",162431023,0
"13586",162431027,0
"13587",162431038,0
"13588",162431041,0
"13589",162431044,0
"13590",162431050,1
"13591",162431052,0
"13592",162431055,0
"13593",162431056,0
"13594",162431057,0
"13595",162431058,0
"13596",162431059,0
"13597",162431061,0
"13598",162431063,0
"13599",162431066,1
"13600",162431067,0
"13601",162431068,0
"13602",162431069,0
"13603",162431072,1
"13604",162431085,0
"13605",162431527,0
"13606",162431769,0
"13607",162431835,0
"13608",162432124,0
"13609",162432206,1
"13610",162432279,0
"13611",162432404,1
"13612",162432418,1
"13613",162432422,0
"13614",162432426,0
"13615",162432443,0
"13616",162432445,1
"13617",162432446,1
"13618",162432452,0
"13619",162432478,0
"13620",162432498,0
"13621",162432503,0
"13622",162432508,1
"13623",162432509,1
"13624",162432524,1
"13625",162432536,0
"13626",162432555,1
"13627",162432572,1
"13628",162432574,0
"13629",162432584,0
"13630",162432586,1
"13631",162432607,0
"13632",162432617,0
"13633",162432637,0
"13634",162432658,0
"13635",162432663,0
"13636",162432674,0
"13637",162432683,1
"13638",162432704,0
"13639",162432736,0
"13640",162432745,0
"13641",162432753,0
"13642",162432759,1
"13643",162432840,0
"13644",162432856,0
"13645",162432860,1
"13646",162432878,1
"13647",162432913,0
"13648",162433050,1
"13649",162433053,0
"13650",162433092,0
"13651",162433137,0
"13652",162433163,0
"13653",162433164,1
"13654",162433174,1
"13655",162433194,0
"13656",162433226,1
"13657",162433232,0
"13658",162433240,1
"13659",162433290,0
"13660",162433319,0
"13661",162433419,0
"13662",162433487,1
"13663",162433496,0
"13664",162433506,0
"13665",162433575,0
"13666",162433630,0
"13667",162434072,0
"13668",162434082,0
"13669",162434088,0
"13670",162434090,1
"13671",162434091,1
"13672",162434092,1
"13673",162434095,0
"13674",162434096,1
"13675",162434097,1
"13676",162434098,0
"13677",162434102,0
"13678",162434103,1
"13679",162434104,0
"13680",162434106,1
"13681",162434114,0
"13682",162434121,1
"13683",162434127,0
"13684",162434131,0
"13685",162434133,0
"13686",162434134,0
"13687",162434136,0
"13688",162434139,0
"13689",162434140,1
"13690",162434151,1
"13691",162434152,0
"13692",162434157,0
"13693",162434159,1
"13694",162434170,0
"13695",162434175,0
"13696",162434176,0
"13697",162434179,0
"13698",162434182,0
"13699",162434186,0
"13700",162434187,0
"13701",162434188,0
"13702",162434190,0
"13703",162434201,0
"13704",162434205,0
"13705",162434206,1
"13706",162434207,1
"13707",162434208,0
"13708",162434220,1
"13709",162434228,0
"13710",162434230,0
"13711",162434231,0
"13712",162434235,0
"13713",162434236,0
"13714",162434239,0
"13715",162434243,0
"13716",162434248,0
"13717",162434250,1
"13718",162434252,1
"13719",162434257,0
"13720",162434258,0
"13721",162434265,0
"13722",162434271,1
"13723",162434278,0
"13724",162434280,0
"13725",162434281,0
"13726",162434282,0
"13727",162434286,0
"13728",162434287,1
"13729",162434291,0
"13730",162434293,0
"13731",162434295,1
"13732",162434298,0
"13733",162434303,0
"13734",162434309,0
"13735",162434319,0
"13736",162434323,1
"13737",162434324,0
"13738",162434325,0
"13739",162434326,1
"13740",162434327,1
"13741",162434335,0
"13742",162434338,0
"13743",162434343,0
"13744",162434347,0
"13745",162434349,0
"13746",162434370,1
"13747",162434373,0
"13748",162434375,0
"13749",162434379,0
"13750",162434381,0
"13751",162434386,0
"13752",162434387,0
"13753",162434392,0
"13754",162434394,0
"13755",162434395,0
"13756",162434398,0
"13757",162434404,0
"13758",162434412,0
"13759",162434415,0
"13760",162434418,0
"13761",162434420,1
"13762",162434443,0
"13763",162434448,1
"13764",162434453,0
"13765",162434455,0
"13766",162434468,0
"13767",162434470,0
"13768",162434475,0
"13769",162434484,0
"13770",162434497,0
"13771",162434500,0
"13772",162434504,0
"13773",162434510,1
"13774",162434513,1
"13775",162434514,0
"13776",162434519,0
"13777",162434520,1
"13778",162434523,0
"13779",162434525,1
"13780",162434533,1
"13781",162434534,0
"13782",162434545,0
"13783",162434552,0
"13784",162434564,0
"13785",162434566,0
"13786",162434581,0
"13787",162434586,0
"13788",162434590,1
"13789",162434591,0
"13790",162434596,0
"13791",162434598,0
"13792",162434603,0
"13793",162434605,0
"13794",162434613,0
"13795",162434614,1
"13796",162434615,0
"13797",162434620,0
"13798",162434621,0
"13799",162434623,0
"13800",162434624,0
"13801",162434629,1
"13802",162434631,0
"13803",162434633,0
"13804",162434642,0
"13805",162434644,0
"13806",162434647,0
"13807",162434649,0
"13808",162434651,0
"13809",162434655,0
"13810",162434662,0
"13811",162434668,0
"13812",162434676,1
"13813",162434681,0
"13814",162434685,0
"13815",162434686,0
"13816",162434689,1
"13817",162434691,0
"13818",162434696,0
"13819",162434701,1
"13820",162434702,0
"13821",162434704,0
"13822",162434706,0
"13823",162434708,0
"13824",162434711,0
"13825",162434713,0
"13826",162434714,1
"13827",162434720,1
"13828",162434721,0
"13829",162434724,0
"13830",162434725,1
"13831",162434728,0
"13832",162434736,0
"13833",162434746,1
"13834",162434753,1
"13835",162434755,1
"13836",162434767,0
"13837",162434772,1
"13838",162434774,0
"13839",162434775,0
"13840",162434779,0
"13841",162434780,0
"13842",162434782,0
"13843",162434784,1
"13844",162434786,0
"13845",162434794,0
"13846",162434795,0
"13847",162434798,1
"13848",162434802,0
"13849",162434803,0
"13850",162434805,0
"13851",162434808,0
"13852",162434809,0
"13853",162434818,0
"13854",162434819,0
"13855",162434827,1
"13856",162434834,0
"13857",162434835,0
"13858",162434838,0
"13859",162434840,1
"13860",162434842,1
"13861",162434845,0
"13862",162434848,0
"13863",162434850,1
"13864",162435160,0
"13865",162435224,0
"13866",162435319,0
"13867",162435772,0
"13868",162435900,0
"13869",162435904,0
"13870",162435937,0
"13871",162435998,0
"13872",162436010,0
"13873",162436023,0
"13874",162436173,1
"13875",162436186,1
"13876",162436187,0
"13877",162436216,0
"13878",162436236,0
"13879",162436238,1
"13880",162436267,0
"13881",162436273,0
"13882",162436282,0
"13883",162436302,0
"13884",162436318,0
"13885",162436319,1
"13886",162436338,0
"13887",162436356,0
"13888",162436364,0
"13889",162436369,0
"13890",162436370,1
"13891",162436385,1
"13892",162436392,1
"13893",162436397,1
"13894",162436409,0
"13895",162436425,1
"13896",162436445,0
"13897",162436447,0
"13898",162436460,0
"13899",162436464,0
"13900",162436482,0
"13901",162436487,0
"13902",162436500,1
"13903",162436501,0
"13904",162436506,0
"13905",162436532,0
"13906",162436533,0
"13907",162436534,0
"13908",162436543,0
"13909",162436550,1
"13910",162436561,1
"13911",162436625,0
"13912",162436657,0
"13913",162436671,0
"13914",162436672,1
"13915",162436679,0
"13916",162436717,0
"13917",162436723,0
"13918",162436933,0
"13919",162436937,0
"13920",162436981,0
"13921",162436985,0
"13922",162436994,1
"13923",162436999,0
"13924",162437013,0
"13925",162437042,1
"13926",162437085,1
"13927",162437087,0
"13928",162437131,1
"13929",162437147,0
"13930",162437166,0
"13931",162437218,0
"13932",162437320,0
"13933",162437381,0
"13934",162437394,0
"13935",162437629,0
"13936",162437684,0
"13937",162437690,1
"13938",162437807,0
"13939",162437813,0
"13940",162437818,0
"13941",162437820,0
"13942",162437821,0
"13943",162437828,0
"13944",162437834,1
"13945",162437837,0
"13946",162437839,0
"13947",162437843,0
"13948",162437846,0
"13949",162437848,0
"13950",162437849,0
"13951",162437854,1
"13952",162437856,0
"13953",162437861,0
"13954",162437863,1
"13955",162437864,0
"13956",162437865,0
"13957",162437866,0
"13958",162437871,0
"13959",162437873,0
"13960",162437878,0
"13961",162437889,0
"13962",162437899,0
"13963",162437904,0
"13964",162437921,0
"13965",162437926,0
"13966",162437928,1
"13967",162437933,0
"13968",162437936,1
"13969",162437940,1
"13970",162437941,0
"13971",162437943,0
"13972",162437945,1
"13973",162437952,0
"13974",162437955,0
"13975",162437956,0
"13976",162437958,0
"13977",162437963,1
"13978",162437967,0
"13979",162437971,0
"13980",162437972,0
"13981",162437974,0
"13982",162437975,0
"13983",162437979,0
"13984",162437982,0
"13985",162437985,0
"13986",162437986,0
"13987",162437988,0
"13988",162437994,0
"13989",162437997,0
"13990",162438000,0
"13991",162438003,0
"13992",162438031,0
"13993",162438039,0
"13994",162438047,0
"13995",162438049,0
"13996",162438052,0
"13997",162438065,0
"13998",162438073,0
"13999",162438075,0
"14000",162438077,0
"14001",162438091,0
"14002",162438100,0
"14003",162438106,0
"14004",162438109,0
"14005",162438112,0
"14006",162438117,0
"14007",162438118,0
"14008",162438125,0
"14009",162438127,1
"14010",162438128,0
"14011",162438129,0
"14012",162438130,1
"14013",162438132,0
"14014",162438133,0
"14015",162438137,0
"14016",162438139,0
"14017",162438141,0
"14018",162438142,1
"14019",162438145,1
"14020",162438153,0
"14021",162438154,0
"14022",162438157,0
"14023",162438158,0
"14024",162438161,0
"14025",162438163,0
"14026",162438168,0
"14027",162438170,0
"14028",162438171,1
"14029",162438172,1
"14030",162438173,0
"14031",162438176,0
"14032",162438179,0
"14033",162438184,0
"14034",162438188,0
"14035",162438192,0
"14036",162438198,0
"14037",162438200,1
"14038",162438211,0
"14039",162438212,0
"14040",162438217,1
"14041",162438219,1
"14042",162438220,0
"14043",162438221,0
"14044",162438233,0
"14045",162438238,0
"14046",162438239,0
"14047",162438250,1
"14048",162438251,1
"14049",162438254,1
"14050",162438255,0
"14051",162438258,0
"14052",162438260,0
"14053",162438264,0
"14054",162438265,0
"14055",162438267,0
"14056",162438269,0
"14057",162438280,1
"14058",162438285,1
"14059",162438298,1
"14060",162438315,0
"14061",162438319,0
"14062",162438323,1
"14063",162438327,0
"14064",162438328,0
"14065",162438336,1
"14066",162438342,0
"14067",162438348,1
"14068",162438351,0
"14069",162438352,0
"14070",162438354,0
"14071",162438356,0
"14072",162438357,1
"14073",162438365,0
"14074",162438378,0
"14075",162438379,0
"14076",162438381,0
"14077",162438383,0
"14078",162438385,0
"14079",162438387,0
"14080",162438389,0
"14081",162438392,0
"14082",162438394,0
"14083",162438401,1
"14084",162438403,0
"14085",162438404,0
"14086",162438405,0
"14087",162438414,0
"14088",162438416,0
"14089",162438420,0
"14090",162438421,0
"14091",162438429,1
"14092",162438431,0
"14093",162438436,0
"14094",162438437,0
"14095",162438441,0
"14096",162438443,0
"14097",162438445,0
"14098",162438448,0
"14099",162438457,0
"14100",162438468,0
"14101",162438471,0
"14102",162438476,0
"14103",162438477,0
"14104",162438481,0
"14105",162438482,1
"14106",162438484,1
"14107",162438485,0
"14108",162438488,0
"14109",162438489,0
"14110",162438490,0
"14111",162438494,0
"14112",162438495,0
"14113",162438512,0
"14114",162438514,0
"14115",162438517,0
"14116",162438519,0
"14117",162438520,1
"14118",162438538,0
"14119",162438541,1
"14120",162438548,1
"14121",162438560,1
"14122",162438563,0
"14123",162438565,0
"14124",162438570,0
"14125",162438579,0
"14126",162438581,0
"14127",162438587,0
"14128",162438588,0
"14129",162438591,0
"14130",162438732,1
"14131",162438735,0
"14132",162439074,0
"14133",162439157,0
"14134",162439200,1
"14135",162439261,0
"14136",162439269,0
"14137",162439309,0
"14138",162439408,0
"14139",162439418,0
"14140",162439615,0
"14141",162439626,0
"14142",162439639,0
"14143",162439651,0
"14144",162439741,0
"14145",162439804,0
"14146",162439913,0
"14147",162439936,1
"14148",162439938,0
"14149",162439947,0
"14150",162439960,0
"14151",162439962,0
"14152",162439976,0
"14153",162439977,0
"14154",162439995,0
"14155",162440011,0
"14156",162440019,0
"14157",162440057,0
"14158",162440068,0
"14159",162440077,1
"14160",162440101,0
"14161",162440144,1
"14162",162440146,1
"14163",162440149,0
"14164",162440157,0
"14165",162440177,0
"14166",162440194,0
"14167",162440199,0
"14168",162440203,0
"14169",162440204,1
"14170",162440224,0
"14171",162440243,0
"14172",162440252,0
"14173",162440256,0
"14174",162440257,0
"14175",162440294,0
"14176",162440335,1
"14177",162440370,1
"14178",162440489,0
"14179",162440500,1
"14180",162440513,1
"14181",162440532,0
"14182",162440548,0
"14183",162440590,0
"14184",162440673,0
"14185",162440700,1
"14186",162440740,0
"14187",162440746,0
"14188",162440764,0
"14189",162440767,1
"14190",162440773,0
"14191",162440777,1
"14192",162440825,0
"14193",162440828,0
"14194",162440847,1
"14195",162440878,0
"14196",162440889,0
"14197",162440932,1
"14198",162440955,1
"14199",162440981,0
"14200",162440990,0
"14201",162440996,0
"14202",162441033,0
"14203",162441067,1
"14204",162441076,0
"14205",162441108,1
"14206",162441377,0
"14207",162441468,0
"14208",162441470,0
"14209",162441473,0
"14210",162441476,0
"14211",162441478,0
"14212",162441480,0
"14213",162441482,1
"14214",162441489,1
"14215",162441497,0
"14216",162441498,0
"14217",162441501,0
"14218",162441503,0
"14219",162441506,1
"14220",162441507,0
"14221",162441511,0
"14222",162441515,0
"14223",162441524,0
"14224",162441525,0
"14225",162441536,0
"14226",162441537,0
"14227",162441547,0
"14228",162441555,0
"14229",162441556,0
"14230",162441557,0
"14231",162441558,1
"14232",162441561,0
"14233",162441562,0
"14234",162441563,0
"14235",162441567,0
"14236",162441572,0
"14237",162441573,0
"14238",162441585,0
"14239",162441586,0
"14240",162441588,0
"14241",162441592,0
"14242",162441594,0
"14243",162441598,1
"14244",162441604,0
"14245",162441605,0
"14246",162441606,0
"14247",162441607,0
"14248",162441608,0
"14249",162441612,1
"14250",162441613,1
"14251",162441614,0
"14252",162441624,0
"14253",162441636,0
"14254",162441637,0
"14255",162441638,0
"14256",162441644,0
"14257",162441645,0
"14258",162441647,0
"14259",162441648,0
"14260",162441653,0
"14261",162441655,0
"14262",162441657,0
"14263",162441663,1
"14264",162441664,0
"14265",162441674,0
"14266",162441676,1
"14267",162441679,0
"14268",162441685,0
"14269",162441693,0
"14270",162441702,0
"14271",162441705,0
"14272",162441707,1
"14273",162441714,0
"14274",162441715,1
"14275",162441723,1
"14276",162441724,0
"14277",162441742,0
"14278",162441744,0
"14279",162441748,0
"14280",162441754,0
"14281",162441758,1
"14282",162441765,0
"14283",162441768,0
"14284",162441772,0
"14285",162441778,0
"14286",162441780,1
"14287",162441782,1
"14288",162441783,0
"14289",162441788,0
"14290",162441789,0
"14291",162441792,1
"14292",162441795,0
"14293",162441798,0
"14294",162441799,0
"14295",162441800,1
"14296",162441801,0
"14297",162441803,1
"14298",162441808,0
"14299",162441813,0
"14300",162441814,0
"14301",162441816,0
"14302",162441819,0
"14303",162441820,0
"14304",162441831,1
"14305",162441832,0
"14306",162441835,0
"14307",162441846,0
"14308",162441873,0
"14309",162441876,0
"14310",162441910,0
"14311",162441912,1
"14312",162441913,1
"14313",162441914,1
"14314",162441918,0
"14315",162441922,0
"14316",162441933,0
"14317",162441934,0
"14318",162441935,0
"14319",162441939,0
"14320",162441942,0
"14321",162441950,0
"14322",162441953,0
"14323",162441955,0
"14324",162441956,0
"14325",162441967,0
"14326",162441969,0
"14327",162441970,0
"14328",162441971,1
"14329",162441972,1
"14330",162441973,0
"14331",162441974,0
"14332",162441977,0
"14333",162441979,1
"14334",162441991,0
"14335",162441997,0
"14336",162441999,1
"14337",162442002,0
"14338",162442005,0
"14339",162442007,1
"14340",162442009,0
"14341",162442011,0
"14342",162442015,0
"14343",162442037,0
"14344",162442041,0
"14345",162442047,1
"14346",162442051,1
"14347",162442053,1
"14348",162442056,0
"14349",162442060,0
"14350",162442064,0
"14351",162442065,0
"14352",162442068,0
"14353",162442072,0
"14354",162442078,0
"14355",162442083,1
"14356",162442091,0
"14357",162442093,0
"14358",162442098,0
"14359",162442099,1
"14360",162442101,0
"14361",162442104,0
"14362",162442106,0
"14363",162442107,1
"14364",162442109,1
"14365",162442111,0
"14366",162442118,0
"14367",162442131,0
"14368",162442142,0
"14369",162442161,0
"14370",162442175,1
"14371",162442179,0
"14372",162442187,0
"14373",162442656,0
"14374",162442933,0
"14375",162443103,0
"14376",162443210,0
"14377",162443459,1
"14378",162443482,1
"14379",162443485,0
"14380",162443529,0
"14381",162443549,1
"14382",162443563,1
"14383",162443570,1
"14384",162443583,0
"14385",162443628,1
"14386",162443651,0
"14387",162443654,0
"14388",162443660,0
"14389",162443667,1
"14390",162443671,0
"14391",162443680,1
"14392",162443685,1
"14393",162443700,0
"14394",162443737,0
"14395",162443743,1
"14396",162443745,0
"14397",162443753,0
"14398",162443754,0
"14399",162443779,0
"14400",162443789,1
"14401",162443796,1
"14402",162443806,1
"14403",162443831,1
"14404",162443834,0
"14405",162443852,1
"14406",162443876,0
"14407",162443891,0
"14408",162443924,0
"14409",162443935,1
"14410",162443963,1
"14411",162443999,0
"14412",162444009,0
"14413",162444050,1
"14414",162444057,0
"14415",162444079,1
"14416",162444152,0
"14417",162444184,0
"14418",162444200,0
"14419",162444235,0
"14420",162444237,0
"14421",162444242,0
"14422",162444259,1
"14423",162444336,0
"14424",162444367,0
"14425",162444432,0
"14426",162444439,1
"14427",162444468,1
"14428",162444516,1
"14429",162444522,0
"14430",162444602,0
"14431",162444614,0
"14432",162444615,0
"14433",162444701,0
"14434",162444884,1
"14435",162444917,0
"14436",162444973,0
"14437",162444977,0
"14438",162444978,0
"14439",162444983,0
"14440",162444988,1
"14441",162444993,0
"14442",162444999,0
"14443",162445000,0
"14444",162445002,0
"14445",162445005,0
"14446",162445006,0
"14447",162445008,0
"14448",162445009,0
"14449",162445014,0
"14450",162445017,0
"14451",162445022,0
"14452",162445025,1
"14453",162445028,0
"14454",162445035,1
"14455",162445037,1
"14456",162445039,1
"14457",162445044,0
"14458",162445046,0
"14459",162445053,0
"14460",162445059,0
"14461",162445062,0
"14462",162445075,0
"14463",162445080,0
"14464",162445083,1
"14465",162445094,1
"14466",162445097,0
"14467",162445104,1
"14468",162445110,0
"14469",162445112,0
"14470",162445114,0
"14471",162445117,1
"14472",162445123,1
"14473",162445135,0
"14474",162445145,0
"14475",162445146,0
"14476",162445148,0
"14477",162445151,0
"14478",162445155,0
"14479",162445162,0
"14480",162445171,0
"14481",162445172,0
"14482",162445176,0
"14483",162445177,0
"14484",162445183,0
"14485",162445184,0
"14486",162445189,0
"14487",162445192,1
"14488",162445193,1
"14489",162445195,0
"14490",162445198,0
"14491",162445201,0
"14492",162445203,1
"14493",162445211,0
"14494",162445214,0
"14495",162445216,0
"14496",162445217,0
"14497",162445223,0
"14498",162445235,0
"14499",162445237,0
"14500",162445240,1
"14501",162445241,1
"14502",162445246,0
"14503",162445249,0
"14504",162445251,0
"14505",162445252,1
"14506",162445254,0
"14507",162445255,1
"14508",162445261,0
"14509",162445263,0
"14510",162445269,0
"14511",162445270,0
"14512",162445271,1
"14513",162445272,0
"14514",162445276,1
"14515",162445278,0
"14516",162445285,0
"14517",162445298,0
"14518",162445301,1
"14519",162445306,0
"14520",162445310,0
"14521",162445311,0
"14522",162445312,0
"14523",162445316,0
"14524",162445319,0
"14525",162445329,1
"14526",162445330,0
"14527",162445334,0
"14528",162445339,0
"14529",162445340,0
"14530",162445342,0
"14531",162445343,0
"14532",162445347,0
"14533",162445349,0
"14534",162445353,0
"14535",162445358,0
"14536",162445367,0
"14537",162445371,0
"14538",162445372,0
"14539",162445373,0
"14540",162445376,0
"14541",162445377,1
"14542",162445379,1
"14543",162445384,1
"14544",162445387,0
"14545",162445389,0
"14546",162445390,0
"14547",162445391,0
"14548",162445392,0
"14549",162445394,0
"14550",162445396,1
"14551",162445398,0
"14552",162445404,0
"14553",162445405,0
"14554",162445406,1
"14555",162445407,0
"14556",162445412,0
"14557",162445417,0
"14558",162445426,0
"14559",162445431,0
"14560",162445436,0
"14561",162445437,0
"14562",162445442,0
"14563",162445445,0
"14564",162445446,0
"14565",162445447,1
"14566",162445456,0
"14567",162445457,0
"14568",162445467,0
"14569",162445469,0
"14570",162445472,0
"14571",162445473,0
"14572",162445478,0
"14573",162445479,1
"14574",162445480,1
"14575",162445481,0
"14576",162445482,0
"14577",162445489,1
"14578",162445490,0
"14579",162445492,0
"14580",162445493,0
"14581",162445498,0
"14582",162445503,0
"14583",162445508,0
"14584",162445509,0
"14585",162445514,0
"14586",162445516,0
"14587",162445517,0
"14588",162445518,0
"14589",162445519,0
"14590",162445524,0
"14591",162445526,0
"14592",162445805,0
"14593",162445929,0
"14594",162446406,0
"14595",162446415,1
"14596",162446499,1
"14597",162446694,0
"14598",162446752,0
"14599",162446754,0
"14600",162446882,0
"14601",162446886,0
"14602",162446902,1
"14603",162446920,1
"14604",162446931,1
"14605",162446938,0
"14606",162447040,0
"14607",162447094,0
"14608",162447102,1
"14609",162447109,0
"14610",162447118,1
"14611",162447144,0
"14612",162447152,1
"14613",162447159,0
"14614",162447171,0
"14615",162447185,0
"14616",162447212,0
"14617",162447231,1
"14618",162447235,0
"14619",162447242,0
"14620",162447248,1
"14621",162447281,0
"14622",162447293,0
"14623",162447323,0
"14624",162447345,0
"14625",162447346,1
"14626",162447399,1
"14627",162447421,0
"14628",162447426,0
"14629",162447470,0
"14630",162447486,0
"14631",162447512,0
"14632",162447528,0
"14633",162447553,0
"14634",162447557,0
"14635",162447580,0
"14636",162447598,0
"14637",162447646,0
"14638",162447661,1
"14639",162447689,0
"14640",162447730,1
"14641",162447761,0
"14642",162447764,1
"14643",162447794,0
"14644",162447814,0
"14645",162447855,1
"14646",162447900,0
"14647",162448008,0
"14648",162448050,0
"14649",162448056,1
"14650",162448114,0
"14651",162448142,0
"14652",162448278,0
"14653",162448347,0
"14654",162448407,0
"14655",162448409,0
"14656",162448410,0
"14657",162448414,0
"14658",162448415,1
"14659",162448427,0
